year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2000,3333,2228,2397,131143,132106,155,6.412,196,8.108,12202,2400,9802,1.817,9.237,14172,3326,10846,2.518,10.728,-1970,-1.491,18.473,152,153,1892
2000,3334,1414,1740,180437,179392,90,5.137,114,6.507,16080,3230,12850,1.801,8.964,14041,3770,10271,2.102,7.827,2039,1.137,15.654,69,69,1378
2000,3335,9182,9575,234541,236499,425,4.403,581,6.019,21251,5511,15740,2.330,8.986,24955,5430,19525,2.296,10.552,-3704,-1.566,17.971,459,460,3882
2000,3336,751,913,111153,111203,38,4.146,45,4.910,7746,554,7192,0.498,6.966,7649,1724,5925,1.550,6.878,97,0.087,13.757,27,27,680
2000,3339,5774,6455,341958,344101,308,4.734,411,6.317,29989,8777,21212,2.551,8.715,34515,7537,26978,2.190,10.030,-4526,-1.315,17.430,289,291,3873
2000,3341,1596,1698,197018,202436,208,12.304,193,11.417,22684,6645,16039,3.283,11.206,32000,10093,21907,4.986,15.808,-9316,-4.602,22.411,138,138,1646
2000,3342,1794,2004,227450,233259,164,8.143,184,9.136,26095,6046,20049,2.592,11.187,36896,7687,29209,3.295,15.818,-10801,-4.630,22.374,126,126,1901
2000,3343,497,523,30869,29937,62,11.958,53,10.222,4732,1220,3512,4.075,15.807,2813,891,1922,2.976,9.396,1919,6.410,18.793,33,35,400
2000,3344,4876,5594,564944,554798,389,6.904,470,8.341,81105,14976,66129,2.699,14.619,60458,17834,42624,3.215,10.897,20647,3.722,21.795,314,317,5312
2000,3345,4371,5046,481310,489750,285,5.583,402,7.875,42833,7725,35108,1.577,8.746,58186,23512,34674,4.801,11.881,-15353,-3.135,17.492,247,250,3866
2000,3346,763,825,41999,43674,112,13.853,79,9.771,4408,742,3666,1.699,10.093,7594,2383,5211,5.456,17.388,-3186,-7.295,20.186,59,60,765
2000,3351,1143,1256,74471,74490,89,7.063,97,7.698,7189,1518,5671,2.038,9.651,7059,2536,4523,3.405,9.477,130,0.175,18.953,77,77,942
2000,3352,247,317,103188,101972,28,8.805,30,9.434,9515,1754,7761,1.720,9.331,6821,2052,4769,2.012,6.689,2694,2.642,13.378,19,19,309
2000,3353,2277,2705,197142,197272,109,3.984,171,6.250,16773,3211,13562,1.628,8.502,17194,3919,13275,1.987,8.716,-421,-0.213,17.005,107,108,718
2000,3359,1868,2264,203925,200718,191,8.485,165,7.330,24636,5826,18810,2.903,12.274,18285,5421,12864,2.701,9.110,6351,3.164,18.220,106,106,1479
2000,3361,288,351,225860,225100,47,13.506,41,11.782,20791,6426,14365,2.855,9.236,19343,12034,7309,5.346,8.593,1448,0.643,17.186,25,25,372
2000,3362,1759,1981,151876,146440,153,7.719,155,7.820,19853,5119,14734,3.496,13.557,8899,2470,6429,1.687,6.077,10954,7.480,12.154,117,117,1574
2000,3363,4361,5513,824441,813365,304,5.464,406,7.297,83905,16496,67409,2.028,10.316,61534,18027,43507,2.216,7.565,22371,2.750,15.131,275,277,5715
2000,3364,1372,1706,417338,439145,128,7.518,121,7.107,27961,6181,21780,1.408,6.367,72990,5032,67958,1.146,16.621,-45029,-10.254,12.734,82,82,1385
2000,3365,148,212,29269,30174,13,6.061,18,8.392,2433,319,2114,1.057,8.063,4317,286,4031,0.948,14.307,-1884,-6.244,16.127,12,12,83
2000,3366,1500,1620,145380,144771,173,10.789,140,8.731,14447,2975,11472,2.055,9.979,13205,2222,10983,1.535,9.121,1242,0.858,18.243,104,104,1253
2000,3369,666,691,37951,37924,81,11.739,79,11.449,4831,885,3946,2.334,12.739,4836,1450,3386,3.823,12.752,-5,-0.013,25.478,59,59,418
2000,3371,13260,13768,410468,402412,1387,10.097,1324,9.639,50972,9897,41075,2.459,12.667,34757,11270,23487,2.801,8.637,16215,4.029,17.274,1004,1013,7957
2000,3372,3915,4138,188907,186816,256,6.151,304,7.304,21388,3876,17512,2.075,11.449,17334,5047,12287,2.702,9.279,4054,2.170,18.557,228,228,3185
2000,3379,958,1085,48455,47082,52,4.760,67,6.133,6477,1083,5394,2.300,13.757,3690,733,2957,1.557,7.837,2787,5.920,15.675,51,52,626
2000,3391,10666,11295,291298,289591,771,6.802,851,7.508,37313,8874,28439,3.064,12.885,33776,10940,22836,3.778,11.663,3537,1.221,23.327,606,607,3471
2000,3399,17062,17628,430346,427735,1851,10.550,1684,9.598,54970,14775,40195,3.454,12.851,49712,15716,33996,3.674,11.622,5258,1.229,23.244,1342,1346,9142
2000,4231,16506,21002,309054,306012,2178,10.352,2254,10.713,45812,18599,27213,6.078,14.971,39645,14967,24678,4.891,12.955,6167,2.015,25.911,1628,1697,10055
2000,4232,9942,11204,153264,149068,1281,11.567,1022,9.228,26910,7908,19002,5.305,18.052,18497,7228,11269,4.849,12.408,8413,5.644,24.817,746,767,5123
2000,4233,8996,12143,167969,161517,1431,11.980,1035,8.665,32428,12577,19851,7.787,20.077,19375,6386,12989,3.954,11.996,13053,8.082,23.991,687,703,3822
2000,4234,28174,36434,713085,706039,4411,12.122,4320,11.872,144244,52112,92132,7.381,20.430,129728,51272,78456,7.262,18.374,14516,2.056,36.748,2776,2875,17656
2000,4235,7632,10364,167724,165955,745,7.181,765,7.374,20616,5131,15485,3.092,12.423,17133,5557,11576,3.348,10.324,3483,2.099,20.648,502,517,3144
2000,4236,19657,29792,472154,457996,3320,11.211,2963,10.006,96011,37047,58964,8.089,20.963,68418,25162,43256,5.494,14.939,27593,6.025,29.877,1570,1692,10355
2000,4237,10886,16511,212151,207119,1152,6.989,1096,6.649,32283,7706,24577,3.721,15.587,22101,7043,15058,3.400,10.671,10182,4.916,21.341,728,764,4854
2000,4238,48258,64143,762916,760450,4338,6.730,4962,7.698,98411,29027,69384,3.817,12.941,93597,33213,60384,4.368,12.308,4814,0.633,24.616,3199,3504,19996
2000,4239,28731,31071,324055,318675,3870,12.548,3413,11.066,56212,18104,38108,5.681,17.639,45843,17398,28445,5.459,14.386,10369,3.254,28.771,2580,2620,12563
2000,4241,9602,12508,223700,221544,873,6.905,1144,9.048,33790,8061,25729,3.639,15.252,30046,15026,15020,6.782,13.562,3744,1.690,27.124,604,623,3081
2000,4242,4969,6350,194461,186477,934,14.912,761,12.150,40030,15610,24420,8.371,21.467,23576,10523,13053,5.643,12.643,16454,8.824,25.286,498,502,4264
2000,4243,13440,14455,184510,181967,1865,12.969,1716,11.933,32821,9857,22964,5.417,18.037,27771,9649,18122,5.303,15.262,5050,2.775,30.523,1321,1334,5682
2000,4244,26617,32280,777237,776521,2819,8.674,3261,10.034,101975,25550,76425,3.290,13.132,101295,34403,66892,4.430,13.045,680,0.088,26.089,2387,2460,19523
2000,4245,4821,7572,68651,68842,332,4.330,524,6.834,8371,1959,6412,2.846,12.160,8778,2830,5948,4.111,12.751,-407,-0.591,24.319,320,358,1948
2000,4246,9505,13601,160745,156563,1173,8.652,1087,8.017,28139,9574,18565,6.115,17.973,19782,7210,12572,4.605,12.635,8357,5.338,25.270,645,662,3458
2000,4247,6891,9945,126389,127025,483,4.752,922,9.071,17572,3567,14005,2.808,13.833,18945,7648,11297,6.021,14.914,-1373,-1.081,27.667,353,375,2950
2000,4248,3140,3991,153830,151085,242,5.996,332,8.226,16765,2879,13886,1.906,11.096,11265,5054,6211,3.345,7.456,5500,3.640,14.912,228,235,2631
2000,4249,22565,27141,367193,362335,3248,11.990,3146,11.613,62392,19984,42408,5.515,17.219,52657,20629,32028,5.693,14.533,9735,2.687,29.065,2317,2357,11556
2000,4251,33392,35680,288933,288231,2932,8.206,3036,8.497,43103,11287,31816,3.916,14.954,41691,15889,25802,5.513,14.464,1412,0.490,28.929,2050,2075,9706
2000,4411,42854,46415,1215892,1194143,4501,9.744,4053,8.774,151852,47451,104401,3.974,12.716,108056,45546,62510,3.814,9.049,43796,3.668,18.098,3068,3126,30761
2000,4412,12173,13182,125468,120273,1326,10.177,1020,7.829,24241,7387,16854,6.142,20.155,13787,5298,8489,4.405,11.463,10454,8.692,22.926,787,799,3941
2000,4413,35512,59563,546847,542857,4386,7.338,4795,8.023,73973,25729,48244,4.740,13.627,65908,26635,39273,4.906,12.141,8065,1.486,24.282,2559,2992,14390
2000,4421,19808,27774,287500,281307,2212,7.951,2307,8.292,45565,13453,32112,4.782,16.198,33154,12487,20667,4.439,11.786,12411,4.412,23.571,1529,1667,7148
2000,4422,24717,32881,269875,262909,3611,11.091,2965,9.107,55736,27481,28255,10.453,21.200,41828,15530,26298,5.907,15.910,13908,5.290,31.819,1889,2169,10656
2000,4431,32455,50208,486542,473455,5368,10.722,5086,10.158,92591,34136,58455,7.210,19.556,66056,25148,40908,5.312,13.952,26535,5.605,27.904,3601,3756,16651
2000,4441,48304,69786,1092701,1067691,4005,5.715,4598,6.561,157161,48541,108620,4.546,14.720,107111,56897,50214,5.329,10.032,50050,4.688,20.064,2954,3143,18542
2000,4442,16471,20524,189806,185710,1357,6.589,1496,7.264,29944,7628,22316,4.107,16.124,21852,7276,14576,3.918,11.767,8092,4.357,23.533,1070,1084,5019
2000,4451,60160,87949,2700943,2743147,8919,10.063,10289,11.608,329186,141501,187685,5.158,12.000,416577,207792,208785,7.575,15.186,-87391,-3.186,24.001,5866,6042,42393
2000,4452,17493,22007,149195,146787,3033,13.898,2665,12.212,31939,14533,17406,9.901,21.759,27145,11566,15579,7.879,18.493,4794,3.266,36.986,1807,1903,8220
2000,4453,22911,26069,134319,133224,2141,8.196,2246,8.598,20836,6947,13889,5.215,15.640,18707,7143,11564,5.362,14.042,2129,1.598,28.084,1634,1656,5270
2000,4461,40059,77546,905164,926280,6202,7.956,7018,9.003,131908,51154,80754,5.523,14.241,172889,66252,106637,7.152,18.665,-40981,-4.424,28.481,3216,3495,19186
2000,4471,61609,113764,936179,931295,8184,7.152,9520,8.319,159096,55829,103267,5.995,17.083,148833,53916,94917,5.789,15.981,10263,1.102,31.963,5628,6050,32956
2000,4481,36848,83894,1006123,971264,8637,10.260,9219,10.951,208149,80301,127848,8.268,21.431,137364,58466,78898,6.020,14.143,70785,7.288,28.286,4132,4522,17312
2000,4482,6459,28420,194242,193837,2060,7.158,2774,9.640,38772,11644,27128,6.007,20.002,38168,11710,26458,6.041,19.691,604,0.312,39.382,598,690,2554
2000,4483,19010,29281,170416,166992,2577,8.852,2240,7.694,28699,9882,18817,5.918,17.186,21754,8296,13458,4.968,13.027,6945,4.159,26.054,1302,1384,4772
2000,4511,29539,40300,392432,390098,3899,9.605,4486,11.051,69672,31201,38471,7.998,17.860,64746,24295,40451,6.228,16.597,4926,1.263,33.195,2921,3132,12255
2000,4512,7216,12910,150160,145653,966,7.356,1410,10.737,28160,9684,18476,6.649,19.334,19208,8421,10787,5.782,13.188,8952,6.146,26.375,805,958,4616
2000,4522,60,5940,1024259,1019511,183,3.072,217,3.643,86898,21257,65641,2.085,8.523,74295,24832,49463,2.436,7.287,12603,1.236,14.575,D,D,D
2000,4523,9116,31507,1537410,1503834,3709,12.125,1873,6.123,181237,79706,101531,5.300,12.052,112656,31268,81388,2.079,7.491,68581,4.560,14.983,1001,1078,10499
2000,4531,20992,22038,121081,121000,1792,8.004,2494,11.139,20101,5569,14532,4.602,16.612,19956,8931,11025,7.381,16.493,145,0.120,32.985,1919,1976,6964
2000,4532,29330,40991,360287,356391,4218,10.315,4023,9.838,61938,27560,34378,7.733,17.379,53941,16831,37110,4.723,15.135,7997,2.244,30.271,2933,3015,10266
2000,4533,12688,16382,114136,112083,1697,10.304,1872,11.366,19305,7298,12007,6.511,17.224,15151,5476,9675,4.886,13.518,4154,3.706,27.035,1490,1505,4121
2000,4539,31438,39473,253332,250031,5475,14.017,4650,11.905,53221,23552,29669,9.420,21.286,46394,19772,26622,7.908,18.555,6827,2.730,37.111,3339,3474,13991
2000,4541,10045,10976,267320,252061,2594,25.347,1110,10.846,63681,27489,36192,10.906,25.264,33342,9767,23575,3.875,13.228,30339,12.036,26.456,790,793,4811
2000,4542,4951,5537,66661,66470,593,10.637,669,12.000,8834,2336,6498,3.514,13.290,8521,3675,4846,5.529,12.819,313,0.471,25.639,541,545,3008
2000,4543,19451,25487,228644,226241,2673,10.536,2441,9.621,37586,11029,26557,4.875,16.613,33084,12597,20487,5.568,14.623,4502,1.990,29.247,1608,1661,8273
2000,4811,661,3139,522704,508434,301,9.741,203,6.570,47852,4945,42907,0.973,9.412,18883,6286,12597,1.236,3.714,28969,5.698,7.428,70,84,1955
2000,4812,1657,1811,34567,33441,277,15.466,237,13.233,6541,1792,4749,5.359,19.560,4241,2003,2238,5.990,12.682,2300,6.878,25.364,150,152,831
2000,4831,796,1179,50997,50633,143,12.098,149,12.606,9393,2334,7059,4.610,18.551,8868,1795,7073,3.545,17.514,525,1.037,35.029,72,80,1102
2000,4832,483,526,19016,18973,63,12.023,59,11.260,1997,410,1587,2.161,10.526,1909,422,1487,2.224,10.062,88,0.464,20.124,42,42,182
2000,4841,38734,47589,988459,972576,9006,19.297,7169,15.361,190969,66305,124664,6.817,19.635,162708,60895,101813,6.261,16.730,28261,2.906,33.459,5298,5435,27621
2000,4842,45859,49353,503792,500156,5806,11.635,6906,13.839,91521,26148,65373,5.228,18.298,84386,31722,52664,6.342,16.872,7135,1.427,33.744,5295,5337,21740
2000,4851,459,694,39587,38005,102,14.967,77,11.299,5792,2822,2970,7.425,15.240,2723,1632,1091,4.294,7.165,3069,8.075,14.330,37,37,701
2000,4852,210,379,21194,19798,33,8.639,39,10.209,4399,297,4102,1.500,22.219,1530,722,808,3.647,7.728,2869,14.491,15.456,23,23,190
2000,4853,5810,5910,68353,65983,965,16.491,848,14.492,13874,4946,8928,7.496,21.027,9131,4384,4747,6.644,13.838,4743,7.188,27.677,677,679,3313
2000,4854,3079,4138,161844,161511,249,5.958,331,7.921,17178,4507,12671,2.791,10.636,16557,7463,9094,4.621,10.251,621,0.384,20.503,216,228,3529
2000,4855,1191,1330,33558,33143,122,9.067,153,11.371,5327,928,4399,2.800,16.073,4496,1729,2767,5.217,13.565,831,2.507,27.131,120,120,999
2000,4859,2252,2441,52243,50728,360,14.898,311,12.870,10665,3032,7633,5.977,21.024,7637,3269,4368,6.444,15.055,3028,5.969,30.110,224,227,1836
2000,4861,40,305,6543,6514,29,9.221,48,15.262,1470,478,992,7.338,22.567,1433,808,625,12.404,21.999,37,0.568,43.998,3,3,5
2000,4862,125,2012,36610,35367,619,33.770,261,14.239,11567,8443,3124,23.873,32.706,9225,3807,5418,10.764,26.084,2342,6.622,52.167,11,11,190
2000,4869,56,512,6528,6297,80,15.795,69,13.623,1392,510,882,8.100,22.108,982,393,589,6.242,15.596,410,6.512,31.192,3,3,13
2000,4871,365,407,8789,8653,51,12.639,44,10.905,1352,232,1120,2.681,15.625,1072,262,810,3.028,12.389,280,3.236,24.778,32,32,166
2000,4872,1172,1203,13339,12924,142,11.779,147,12.194,2711,512,2199,3.962,20.976,1921,405,1516,3.134,14.864,790,6.113,29.728,112,112,356
2000,4879,141,145,2064,2011,16,11.111,14,9.722,343,58,285,2.885,17.060,241,108,133,5.372,11.987,102,5.073,23.974,12,12,99
2000,4881,3136,4117,129397,125453,418,10.204,377,9.203,22617,5134,17483,4.092,18.028,14900,7704,7196,6.141,11.877,7717,6.151,23.754,238,242,1802
2000,4882,422,765,22770,21721,64,8.253,85,10.961,5786,2424,3362,11.160,26.638,3865,1576,2289,7.256,17.794,1921,8.844,35.588,32,34,403
2000,4883,1717,2243,79331,74686,198,8.763,231,10.224,19514,4963,14551,6.645,26.128,10200,2154,8046,2.884,13.657,9314,12.471,27.314,143,156,1073
2000,4884,6002,6285,54220,52012,861,13.768,798,12.761,13091,4510,8581,8.671,25.169,8706,3865,4841,7.431,16.738,4385,8.431,33.477,601,604,2773
2000,4885,10863,14552,164247,160079,1427,9.777,1514,10.373,31603,10116,21487,6.319,19.742,23384,9764,13620,6.099,14.608,8219,5.134,29.216,962,1056,6461
2000,4889,1021,1116,24927,23773,278,26.705,128,12.296,4208,1585,2623,6.667,17.701,1933,690,1243,2.903,8.131,2275,9.570,16.262,94,94,322
2000,4921,2399,6370,551743,530124,1138,18.537,676,11.012,91642,23202,68440,4.377,17.287,46715,23007,23708,4.340,8.812,44927,8.475,17.624,298,333,2544
2000,4922,4341,4782,68488,67999,665,13.818,726,15.086,11769,3524,8245,5.182,17.308,10522,4568,5954,6.718,15.474,1247,1.834,30.948,600,616,3594
2000,4931,6693,12598,558627,546944,1280,10.290,962,7.734,103364,40894,62470,7.477,18.898,80332,27021,53311,4.940,14.687,23032,4.211,29.375,350,367,4523
2000,5111,15380,19314,689224,731801,2105,10.961,1886,9.821,75952,26428,49524,3.611,10.379,160408,20907,139501,2.857,21.920,-84456,-11.541,20.758,1388,1393,10170
2000,5112,7634,10066,335727,317945,1382,13.649,1500,14.815,89871,29695,60176,9.340,28.266,54090,24822,29268,7.807,17.012,35781,11.254,34.025,938,1001,11748
2000,5121,11945,16066,270771,265996,2081,12.917,2169,13.464,60940,20294,40646,7.629,22.910,50590,22706,27884,8.536,19.019,10350,3.891,38.038,1257,1299,6393
2000,5122,2541,2734,23481,22474,434,16.038,378,13.969,6033,2925,3108,13.015,26.845,4185,1952,2233,8.686,18.622,1848,8.223,37.244,304,304,1530
2000,5151,5219,7639,247139,246454,803,10.441,907,11.793,34682,14822,19860,6.014,14.072,33344,15434,17910,6.262,13.530,1338,0.543,27.059,594,669,10053
2000,5152,309,558,33620,32815,101,17.719,125,21.930,5339,1813,3526,5.525,16.270,3605,1923,1682,5.860,10.986,1734,5.284,21.972,45,85,1352
2000,5173,7994,39699,1364170,1293065,7719,20.564,3393,9.039,300004,151818,148186,11.741,23.201,158216,52491,105725,4.059,12.236,141788,10.965,24.471,1054,1470,18053
2000,5174,427,649,19195,17945,138,20.384,194,28.656,6330,2152,4178,11.992,35.274,3827,1344,2483,7.490,21.326,2503,13.948,42.653,45,46,473
2000,5179,6717,8011,136610,115541,2894,40.061,1320,18.272,67783,33513,34270,29.005,58.666,25414,13382,12032,11.582,21.996,42369,36.670,43.992,1002,1024,9142
2000,5182,5512,9551,373188,358844,2134,23.025,1568,16.918,89081,38613,50468,10.760,24.824,59631,16600,43031,4.626,16.618,29450,8.207,33.235,427,429,4231
2000,5191,3683,4387,82293,72670,797,19.404,238,5.794,25217,12865,12352,17.703,34.701,5577,1971,3606,2.712,7.674,19640,27.026,15.349,126,129,1036
2000,5211,15,44,22286,22578,D,D,0,0.000,341,D,328,D,1.510,918,0,918,0.000,4.066,-577,-2.556,3.021,0,0,0
2000,5221,18378,106861,1984214,1952504,9628,9.190,5435,5.188,333225,150409,182816,7.703,17.067,274408,68903,205505,3.529,14.054,58817,3.012,28.108,603,969,11751
2000,5222,17904,45306,619317,626891,6428,14.265,5937,13.176,135134,64120,71014,10.228,21.556,151035,50726,100309,8.092,24.093,-15901,-2.536,43.112,2130,2376,15731
2000,5223,13974,20588,211345,210463,4960,25.288,3012,15.356,56460,27512,28948,13.072,26.827,54089,24680,29409,11.727,25.700,2371,1.127,51.400,1727,1907,12390
2000,5231,11658,36803,534469,509423,7617,22.203,2623,7.646,105960,40699,65261,7.989,20.800,55624,18550,37074,3.641,10.919,50336,9.881,21.838,945,980,5518
2000,5232,81,92,6869,6717,35,44.025,10,12.579,522,180,342,2.680,7.771,237,33,204,0.491,3.528,285,4.243,7.057,9,9,32
2000,5239,25044,28450,318347,297493,5502,20.113,3314,12.114,80583,37319,43264,12.545,27.087,39428,18444,20984,6.200,13.253,41155,13.834,26.507,2203,2240,8329
2000,5241,5010,36304,1492857,1518664,5226,13.513,9964,25.765,234131,69126,165005,4.552,15.417,286419,106866,179553,7.037,18.860,-52288,-3.443,30.834,341,419,8139
2000,5242,112182,123584,819264,817976,11343,9.157,11916,9.620,144476,47843,96633,5.849,17.663,141542,65488,76054,8.006,17.304,2934,0.359,34.608,7893,8141,32043
2000,5259,589,629,5562,5389,245,44.995,76,13.958,3045,2384,661,44.238,56.504,2769,739,2030,13.713,51.382,276,5.122,102.765,50,50,239
2000,5311,87449,99715,528774,523272,10222,10.265,9963,10.004,100428,44864,55564,8.574,19.192,89196,35785,53411,6.839,17.046,11232,2.146,34.092,7534,7694,25293
2000,5312,49488,55910,270185,266072,7571,13.650,6680,12.044,60638,23349,37289,8.775,22.790,51663,22564,29099,8.480,19.417,8975,3.373,38.834,4365,4471,12343
2000,5313,44953,52393,494893,484317,7176,13.912,5553,10.765,95498,34977,60521,7.222,19.718,73819,28489,45330,5.882,15.242,21679,4.476,30.484,3466,3535,15754
2000,5321,4457,10405,179227,177115,1087,10.509,964,9.320,24541,7816,16725,4.413,13.856,20415,12687,7728,7.163,11.526,4126,2.330,23.053,467,497,2623
2000,5322,14694,30692,252215,252645,3044,9.804,3755,12.094,47712,19437,28275,7.693,18.885,47575,18016,29559,7.131,18.831,137,0.054,37.662,2423,2879,12488
2000,5323,3401,5796,39553,39576,403,6.957,396,6.836,5714,1570,4144,3.967,14.438,5646,2924,2722,7.388,14.266,68,0.172,28.532,302,319,2571
2000,5324,7174,11419,158148,153036,1405,12.344,1332,11.702,37068,15001,22067,9.802,24.222,27227,11673,15554,7.628,17.791,9841,6.431,35.583,732,834,5949
2000,5331,1688,1828,22120,21571,231,12.710,210,11.554,5249,1871,3378,8.674,24.334,4234,1516,2718,7.028,19.628,1015,4.705,39.256,147,150,1274
2000,5411,154304,161772,1092900,1090165,13198,8.142,13853,8.546,135169,41121,94048,3.772,12.399,129779,40720,89059,3.735,11.905,5390,0.494,23.809,9822,9917,28805
2000,5412,85298,92377,1179656,1135963,9699,10.574,8393,9.150,252861,72499,180362,6.382,22.260,162689,57267,105422,5.041,14.322,90172,7.938,28.643,5736,5812,33609
2000,5413,82411,93097,1236952,1217852,10095,10.919,8809,9.528,211594,67440,144154,5.538,17.374,173242,60962,112280,5.006,14.225,38352,3.149,28.450,5737,5853,27202
2000,5414,24028,24270,137438,134003,3540,14.697,3173,13.173,29957,10653,19304,7.950,22.356,22894,9811,13083,7.322,17.085,7063,5.271,34.170,2400,2404,7574
2000,5415,73201,82588,1169029,1097626,18489,23.146,13074,16.367,360328,143807,216521,13.102,32.828,216967,83902,133065,7.644,19.767,143361,13.061,39.534,9188,9288,45244
2000,5416,64975,69376,631465,605022,14384,21.367,10271,15.257,163127,66230,96897,10.947,26.962,109918,45250,64668,7.479,18.168,53209,8.795,36.335,7474,7545,27068
2000,5417,9685,12473,580203,565060,1764,14.371,1367,11.137,98626,32267,66359,5.710,17.454,69191,18525,50666,3.278,12.245,29435,5.209,24.490,742,756,5580
2000,5418,32003,35525,486647,471209,4233,11.921,4200,11.828,105713,31713,74000,6.730,22.434,74356,32598,41758,6.918,15.780,31357,6.655,31.560,3122,3180,17357
2000,5419,47382,54379,482694,467138,6998,13.192,4337,8.176,96607,32335,64272,6.922,20.681,66267,21269,44998,4.553,14.186,30340,6.495,28.371,2933,2957,13379
2000,5511,28262,53041,3341031,3308102,6447,12.312,5089,9.719,624073,211257,412816,6.386,18.865,564064,152131,411933,4.599,17.051,60009,1.814,34.102,1237,1396,20698
2000,5611,19717,21727,434574,416820,3292,15.233,3059,14.155,109497,42509,66988,10.198,26.270,74095,33563,40532,8.052,17.776,35402,8.493,35.553,2023,2087,21846
2000,5612,1461,3147,129669,126716,761,26.309,252,8.712,28593,10625,17968,8.385,22.565,22667,9633,13034,7.602,17.888,5926,4.677,35.776,98,100,3191
2000,5613,26400,45127,4476419,4224340,7271,16.443,5454,12.334,1312422,338515,973907,8.013,31.068,811015,290959,520056,6.888,19.199,501407,11.869,38.397,2733,2863,90371
2000,5614,25413,30601,714277,698227,4177,13.636,4240,13.842,170240,59266,110974,8.488,24.382,137195,52130,85065,7.466,19.649,33045,4.733,39.298,2984,3080,27401
2000,5615,22426,30361,302707,300377,2718,8.750,4122,13.270,59745,21708,38037,7.227,19.890,54882,25094,29788,8.354,18.271,4863,1.619,36.542,2629,2704,13725
2000,5616,15524,19782,705635,702297,2496,12.697,2249,11.440,112561,38057,74504,5.419,16.028,107712,30224,77488,4.304,15.337,4849,0.690,30.674,1548,1563,16570
2000,5617,115660,121624,1507152,1477367,17548,14.473,16796,13.853,321990,100195,221795,6.782,21.795,262727,102201,160526,6.918,17.783,59263,4.011,35.567,12666,12689,68799
2000,5619,20024,22112,464299,424638,2222,9.934,2733,12.219,135768,18299,117469,4.309,31.973,59683,17823,41860,4.197,14.055,76085,17.918,28.110,2032,2059,10976
2000,5621,5794,7207,152483,151309,838,11.515,979,13.452,30659,12217,18442,8.074,20.263,28145,14005,14140,9.256,18.601,2514,1.662,37.202,737,750,7929
2000,5622,1416,2339,52729,51646,441,19.626,257,11.437,12842,7182,5660,13.906,24.866,10771,5746,5025,11.126,20.856,2071,4.010,41.711,159,162,2413
2000,5629,5280,5852,93337,91189,661,11.289,667,11.392,21350,4653,16697,5.103,23.413,16945,6472,10473,7.097,18.582,4405,4.831,37.165,453,467,3170
2000,6111,16521,18844,740897,720790,1023,5.484,642,3.442,79523,20686,58837,2.870,11.033,39794,8526,31268,1.183,5.521,39729,5.512,11.042,397,403,5035
2000,6112,527,789,80128,78405,30,3.783,38,4.792,8498,345,8153,0.440,10.839,4806,1001,3805,1.277,6.130,3692,4.709,12.259,24,28,566
2000,6113,2355,2990,1336910,1321894,160,5.407,98,3.312,86224,4729,81495,0.358,6.523,56329,876,55453,0.066,4.261,29895,2.262,8.522,67,67,676
2000,6114,5486,6041,64440,62545,976,16.370,818,13.720,15429,6019,9410,9.624,24.669,11694,4094,7600,6.546,18.697,3735,5.972,37.394,595,615,2795
2000,6115,5303,6236,79777,76891,711,11.459,649,10.459,16226,5724,10502,7.444,21.103,10300,4154,6146,5.402,13.396,5926,7.707,26.791,442,461,2730
2000,6116,21173,22993,203407,194500,3300,14.638,2401,10.651,46644,16146,30498,8.301,23.982,28539,10429,18110,5.362,14.673,18105,9.309,29.346,1762,1783,7870
2000,6117,3267,3539,39145,36488,569,16.348,452,12.987,10763,5308,5455,14.547,29.498,5315,1413,3902,3.873,14.567,5448,14.931,29.133,324,327,1020
2000,6211,157543,178382,1747433,1710179,14774,8.275,15076,8.444,303706,107963,195743,6.313,17.759,229504,101408,128096,5.930,13.420,74202,4.339,26.840,9890,10429,53277
2000,6212,106218,110267,705444,692327,5391,4.902,4823,4.385,98217,26451,71766,3.821,14.187,71988,19944,52044,2.881,10.398,26229,3.789,20.796,3689,3749,15212
2000,6213,78449,84248,418744,420003,9105,10.904,7619,9.124,85441,31514,53927,7.503,20.343,87272,47041,40231,11.200,20.779,-1831,-0.436,40.686,5197,5293,17622
2000,6214,10433,21912,558299,551761,2353,10.747,2317,10.583,93493,29842,63651,5.409,16.944,80293,34374,45919,6.230,14.552,13200,2.392,29.104,724,775,8281
2000,6215,5467,8600,150693,149980,1447,17.016,1255,14.758,31237,13903,17334,9.270,20.828,30461,13289,17172,8.861,20.310,776,0.517,40.620,490,644,5481
2000,6216,10142,15017,783552,788806,1890,12.089,3124,19.982,149605,37827,111778,4.795,18.966,160641,75036,85605,9.513,20.365,-11036,-1.399,37.932,1364,1540,27997
2000,6219,4472,6726,182864,179886,853,12.919,606,9.178,37140,13697,23443,7.614,20.646,30944,11849,19095,6.587,17.202,6196,3.444,34.404,321,349,4818
2000,6221,3412,5469,4557133,4550194,216,3.973,152,2.796,239223,57549,181674,1.265,5.257,224933,60995,163938,1.340,4.943,14290,0.314,9.887,59,59,29610
